0001. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932000, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0370
1039. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2030, New Node: 1dd6d5c2130
1040. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2130, New Node: 1dd6d5c1ef0
1041. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1ef0, New Node: 1dd6d5c2130
1042. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2130, New Node: 1dd6d5c1f50
1043. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1f50, New Node: 1dd6d5c2130
1044. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2130, New Node: 1dd6d5c21f0
1045. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c21f0, New Node: 1dd6d5c2130
1046. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2130, New Node: 1dd6d5c20d0
1047. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c20d0, New Node: 1dd6d5c0250
1048. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2150, New Node: 1dd6d5c0250
1049. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c2150
1050. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2150, New Node: 1dd6d5c0150
1051. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c2150
1052. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2150, New Node: 1dd6d5c0370
1053. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c2150
1054. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2150, New Node: 1dd6d5c0150
1055. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c2150
1056. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2150, New Node: 1dd6d5c0250
1057. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c2150
1058. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2150, New Node: 1dd6d5c22d0
1059. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c22d0, New Node: 1dd6d5c0450
1060. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0450, New Node: 1dd6d5c1e90
1061. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1e90, New Node: 1dd6d5c0450
1062. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0450, New Node: 1dd6d5c2230
1063. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2230, New Node: 1dd6d5c0450
1064. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0450, New Node: 1dd6d5c2110
1065. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2110, New Node: 1dd6d5c0450
1066. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0450, New Node: 1dd6d5c1d90
1067. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1d90, New Node: 1dd6d5c24f0
1068. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c24f0, New Node: 1dd6d5c0150
1069. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c24f0
1070. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c24f0, New Node: 1dd6d5c0370
1071. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c24f0
1072. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c24f0, New Node: 1dd6d5c0250
1073. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c24f0
1074. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c24f0, New Node: 1dd6d5c03d0
1075. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03d0, New Node: 1dd6d5c24f0
1076. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c02d0
1077. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c21d0
1078. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c21d0, New Node: 1dd6d5c0310
1079. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c2070
1080. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2070, New Node: 1dd6d5c0150
1081. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c2250
1082. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2250, New Node: 1dd6d5c0150
1083. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c21b0
1084. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c21b0, New Node: 1dd6d5c0150
1085. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c1e70
1086. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1e70, New Node: 1dd6d5c02d0
1087. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c2290
1088. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2290, New Node: 1dd6d5c0310
1089. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c22b0
1090. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c22b0, New Node: 1dd6d5c0310
1091. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c03b0
1092. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c0310
1093. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0370
1094. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0310
1095. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0390
1096. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0310
1097. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c2290
1098. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2290, New Node: 1dd6d5c02d0
1099. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c1e70
1100. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1e70, New Node: 1dd6d5c0150
1101. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c2390
1102. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2390, New Node: 1dd6d5c0150
1103. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0170
1104. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0370
1105. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0410
1106. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0410, New Node: 1dd6d5c0370
1107. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c23d0
1108. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c0310
1109. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c1e50
1110. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1e50, New Node: 1dd6d5c0250
1111. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c1df0
1112. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1df0, New Node: 1dd6d5c0250
1113. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c1e90
1114. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1e90, New Node: 1dd6d5c0250
1115. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c22b0
1116. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c22b0, New Node: 1dd6d5c02d0
1117. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c2210
1118. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2210, New Node: 1dd6d5c0310
1119. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c2350
1120. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2350, New Node: 1dd6d5c0310
1121. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0370
1122. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0310
1123. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c03d0
1124. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03d0, New Node: 1dd6d5c0310
1125. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0370
1126. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0310
1127. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c2210
1128. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2210, New Node: 1dd6d5c02d0
1129. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2010, New Node: 1dd6d5c02d0
1130. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0310
1131. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c02d0
1132. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0370
1133. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c02d0
1134. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0310
1135. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c02d0
1136. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0370
1137. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c02d0
1138. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c1e90
1139. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1e90, New Node: 1dd6d5c0250
1140. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c1e10
1141. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1e10, New Node: 1dd6d5c0250
1142. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c1e30
1143. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1e30, New Node: 1dd6d5c0250
1144. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c21d0
1145. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c21d0, New Node: 1dd6d5c0250
1146. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c22d0
1147. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c22d0, New Node: 1dd6d5c02d0
1148. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c2410
1149. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2410, New Node: 1dd6d5c02d0
1150. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0390
1151. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c02d0
1152. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0310
1153. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c02d0
1154. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0370
1155. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0370
1156. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c02d0
1157. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c1e70
1158. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e70, New Node: 1dd6d5c0310
1159. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c1e70
1160. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e70, New Node: 1dd6d5c2350
1161. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2350, New Node: 1dd6d5c1e70
1162. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e70, New Node: 1dd6d5c2190
1163. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2190, New Node: 1dd6d5c1e70
1164. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e70, New Node: 1dd6d5c2150
1165. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2150, New Node: 1dd6d5c1e70
1166. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e70, New Node: 1dd6d5c1f30
1167. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1f30, New Node: 1dd6d5c1e70
1168. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e70, New Node: 1dd6d5c02d0
1169. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0370
1170. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0390
1171. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0370
1172. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c03d0
1173. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03d0, New Node: 1dd6d5c0370
1174. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0150
1175. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0370
1176. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0170
1177. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c2290
1178. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2290, New Node: 1dd6d5c0310
1179. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c2290
1180. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2290, New Node: 1dd6d5c1fd0
1181. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1fd0, New Node: 1dd6d5c2290
1182. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2290, New Node: 1dd6d5c1db0
1183. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1db0, New Node: 1dd6d5c2290
1184. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0170
1185. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0250
1186. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 1dd6d5c03b0
1187. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c2410
1188. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2410, New Node: 1dd6d5c0370
1189. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c2410
1190. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2410, New Node: 1dd6d5c2310
1191. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2310, New Node: 1dd6d5c2410
1192. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2410, New Node: 1dd6d5c2010
1193. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2010, New Node: 1dd6d5c2410
1194. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2410, New Node: 1dd6d5c20d0
1195. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c20d0, New Node: 1dd6d5c2410
1196. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2410, New Node: 1dd6d5c1db0
1197. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1db0, New Node: 1dd6d5c2410
1198. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2410, New Node: 1dd6d5c03b0
1199. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c02d0
1200. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c03b0
1201. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c0310
1202. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c03b0
1203. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c02d0
1204. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c03b0
1205. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c0310
1206. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c03b0
1207. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c0370
1208. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c03b0
1209. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c0250
1210. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0170
1211. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0150
1212. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 0
1213. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 0, New Node: 1dd6d5c0250
1214. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 1dd6d5c1ed0
1215. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0410, New Node: 1dd6d5c0250
1216. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0310
1217. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c2010
1218. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2010, New Node: 1dd6d5c03b0
1219. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c2010
1220. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2010, New Node: 1dd6d5c1ed0
1221. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1ed0, New Node: 1dd6d5c2010
1222. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2010, New Node: 1dd6d5c2330
1223. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2330, New Node: 1dd6d5c2010
